rank,name,year,rating,genre,certificate,run_time,tagline,budget,box_office,casts,directors,writers
61,The Shining,1980,8.4,"['Drama', 'Horror']",R,2h 26m,Iconic terror from the No 1 bestselling writer.,19000000,47335804,Barry Dennen,['Stanley Kubrick'],"Stephen King,Stanley Kubrick,Diane Johnson"
61,The Shining,1980,8.4,"['Drama', 'Horror']",R,2h 26m,Iconic terror from the No 1 bestselling writer.,19000000,47335804,David Baxt,['Stanley Kubrick'],"Stephen King,Stanley Kubrick,Diane Johnson"
61,The Shining,1980,8.4,"['Drama', 'Horror']",R,2h 26m,Iconic terror from the No 1 bestselling writer.,19000000,47335804,Manning Redwood,['Stanley Kubrick'],"Stephen King,Stanley Kubrick,Diane Johnson"
61,The Shining,1980,8.4,"['Drama', 'Horror']",R,2h 26m,Iconic terror from the No 1 bestselling writer.,19000000,47335804,Lisa Burns,['Stanley Kubrick'],"Stephen King,Stanley Kubrick,Diane Johnson"
61,The Shining,1980,8.4,"['Drama', 'Horror']",R,2h 26m,Iconic terror from the No 1 bestselling writer.,19000000,47335804,Louise Burns,['Stanley Kubrick'],"Stephen King,Stanley Kubrick,Diane Johnson"
61,The Shining,1980,8.4,"['Drama', 'Horror']",R,2h 26m,Iconic terror from the No 1 bestselling writer.,19000000,47335804,Robin Pappas,['Stanley Kubrick'],"Stephen King,Stanley Kubrick,Diane Johnson"
61,The Shining,1980,8.4,"['Drama', 'Horror']",R,2h 26m,Iconic terror from the No 1 bestselling writer.,19000000,47335804,Alison Coleridge,['Stanley Kubrick'],"Stephen King,Stanley Kubrick,Diane Johnson"
62,The Great Dictator,1940,8.4,"['Comedy', 'Drama', 'War']",G,2h 5m,The Comedy Masterpiece!,2000000,970263,Charles Chaplin,['Charles Chaplin'],Charles Chaplin
62,The Great Dictator,1940,8.4,"['Comedy', 'Drama', 'War']",G,2h 5m,The Comedy Masterpiece!,2000000,970263,Paulette Goddard,['Charles Chaplin'],Charles Chaplin
62,The Great Dictator,1940,8.4,"['Comedy', 'Drama', 'War']",G,2h 5m,The Comedy Masterpiece!,2000000,970263,Jack Oakie,['Charles Chaplin'],Charles Chaplin
62,The Great Dictator,1940,8.4,"['Comedy', 'Drama', 'War']",G,2h 5m,The Comedy Masterpiece!,2000000,970263,Reginald Gardiner,['Charles Chaplin'],Charles Chaplin
62,The Great Dictator,1940,8.4,"['Comedy', 'Drama', 'War']",G,2h 5m,The Comedy Masterpiece!,2000000,970263,Henry Daniell,['Charles Chaplin'],Charles Chaplin
62,The Great Dictator,1940,8.4,"['Comedy', 'Drama', 'War']",G,2h 5m,The Comedy Masterpiece!,2000000,970263,Billy Gilbert,['Charles Chaplin'],Charles Chaplin
62,The Great Dictator,1940,8.4,"['Comedy', 'Drama', 'War']",G,2h 5m,The Comedy Masterpiece!,2000000,970263,Grace Hayle,['Charles Chaplin'],Charles Chaplin
62,The Great Dictator,1940,8.4,"['Comedy', 'Drama', 'War']",G,2h 5m,The Comedy Masterpiece!,2000000,970263,Carter DeHaven,['Charles Chaplin'],Charles Chaplin
62,The Great Dictator,1940,8.4,"['Comedy', 'Drama', 'War']",G,2h 5m,The Comedy Masterpiece!,2000000,970263,Maurice Moscovitch,['Charles Chaplin'],Charles Chaplin
62,The Great Dictator,1940,8.4,"['Comedy', 'Drama', 'War']",G,2h 5m,The Comedy Masterpiece!,2000000,970263,Emma Dunn,['Charles Chaplin'],Charles Chaplin
62,The Great Dictator,1940,8.4,"['Comedy', 'Drama', 'War']",G,2h 5m,The Comedy Masterpiece!,2000000,970263,Bernard Gorcey,['Charles Chaplin'],Charles Chaplin
62,The Great Dictator,1940,8.4,"['Comedy', 'Drama', 'War']",G,2h 5m,The Comedy Masterpiece!,2000000,970263,Paul Weigel,['Charles Chaplin'],Charles Chaplin
62,The Great Dictator,1940,8.4,"['Comedy', 'Drama', 'War']",G,2h 5m,The Comedy Masterpiece!,2000000,970263,Chester Conklin,['Charles Chaplin'],Charles Chaplin
62,The Great Dictator,1940,8.4,"['Comedy', 'Drama', 'War']",G,2h 5m,The Comedy Masterpiece!,2000000,970263,Esther Michelson,['Charles Chaplin'],Charles Chaplin
62,The Great Dictator,1940,8.4,"['Comedy', 'Drama', 'War']",G,2h 5m,The Comedy Masterpiece!,2000000,970263,Hank Mann,['Charles Chaplin'],Charles Chaplin
62,The Great Dictator,1940,8.4,"['Comedy', 'Drama', 'War']",G,2h 5m,The Comedy Masterpiece!,2000000,970263,Florence Wright,['Charles Chaplin'],Charles Chaplin
62,The Great Dictator,1940,8.4,"['Comedy', 'Drama', 'War']",G,2h 5m,The Comedy Masterpiece!,2000000,970263,Eddie Gribbon,['Charles Chaplin'],Charles Chaplin
62,The Great Dictator,1940,8.4,"['Comedy', 'Drama', 'War']",G,2h 5m,The Comedy Masterpiece!,2000000,970263,Rudolph Anders,['Charles Chaplin'],Charles Chaplin
63,Avengers: Infinity War,2018,8.4,"['Action', 'Adventure', 'Sci-Fi']",PG-13,2h 29m,An entire universe. Once and for all.,321000000,2052415039,Robert Downey Jr.,"['Anthony Russo', 'Joe Russo']","Christopher Markus,Stephen McFeely,Stan Lee"
63,Avengers: Infinity War,2018,8.4,"['Action', 'Adventure', 'Sci-Fi']",PG-13,2h 29m,An entire universe. Once and for all.,321000000,2052415039,Chris Hemsworth,"['Anthony Russo', 'Joe Russo']","Christopher Markus,Stephen McFeely,Stan Lee"
63,Avengers: Infinity War,2018,8.4,"['Action', 'Adventure', 'Sci-Fi']",PG-13,2h 29m,An entire universe. Once and for all.,321000000,2052415039,Mark Ruffalo,"['Anthony Russo', 'Joe Russo']","Christopher Markus,Stephen McFeely,Stan Lee"
63,Avengers: Infinity War,2018,8.4,"['Action', 'Adventure', 'Sci-Fi']",PG-13,2h 29m,An entire universe. Once and for all.,321000000,2052415039,Chris Evans,"['Anthony Russo', 'Joe Russo']","Christopher Markus,Stephen McFeely,Stan Lee"
